,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,start_date,trips
177,2013-06-27,25.3,18.9,32.8,2.3,0.0,,10.2,,1006.4,,2013-06-27,95.0
178,2013-06-28,23.8,19.4,28.3,2.5,0.0,293.0,16.0,,1003.1,,2013-06-28,897.0
179,2013-06-29,19.5,17.8,22.2,0.0,,3.0,19.0,,1003.5,,2013-06-29,1201.0
180,2013-06-30,20.7,17.2,24.4,0.0,0.0,8.0,22.7,,1010.9,,2013-06-30,1812.0
181,2013-07-01,20.5,15.6,23.9,0.0,0.0,21.0,21.9,,1016.1,,2013-07-01,1559.0
182,2013-07-02,18.2,16.1,20.0,0.0,0.0,29.0,20.4,,1017.5,,2013-07-02,1108.0
183,2013-07-03,18.9,16.1,23.3,0.5,0.0,,7.1,,1017.0,,2013-07-03,1007.0
184,2013-07-04,22.6,15.6,28.9,0.0,0.0,190.0,12.3,,1017.8,,2013-07-04,2956.0
185,2013-07-05,24.7,16.7,30.6,0.0,0.0,,9.6,,1017.0,,2013-07-05,2463.0
186,2013-07-06,24.9,21.7,27.8,0.0,0.0,,9.1,,1016.1,,2013-07-06,3001.0
187,2013-07-07,26.3,21.1,31.7,0.0,0.0,207.0,13.3,,1014.7,,2013-07-07,2377.0
188,2013-07-08,26.1,21.1,30.6,33.5,0.0,218.0,17.2,,1014.1,,2013-07-08,1105.0
189,2013-07-09,27.0,23.9,29.4,1.3,0.0,232.0,15.0,,1013.0,,2013-07-09,1502.0
190,2013-07-10,25.7,18.3,30.6,0.0,0.0,11.0,13.5,,1011.4,,2013-07-10,1901.0
191,2013-07-11,22.9,17.2,27.2,0.0,0.0,,12.8,,1017.6,,2013-07-11,2308.0
192,2013-07-12,22.7,15.0,28.3,0.0,0.0,,8.4,,1019.1,,2013-07-12,2552.0
193,2013-07-13,24.2,19.4,28.9,0.0,0.0,,11.4,,1019.6,,2013-07-13,3345.0
194,2013-07-14,26.4,22.2,31.1,0.0,0.0,,13.8,,1021.2,,2013-07-14,3309.0
195,2013-07-15,27.8,23.3,33.3,0.0,0.0,,10.1,,1022.9,,2013-07-15,2028.0
196,2013-07-16,29.5,24.4,33.9,0.0,0.0,214.0,11.6,,1024.0,,2013-07-16,2057.0
197,2013-07-17,30.1,25.6,35.6,0.0,0.0,,11.6,,1023.3,,2013-07-17,1825.0
198,2013-07-18,30.5,25.6,35.6,7.4,0.0,233.0,14.7,,1017.6,,2013-07-18,1728.0
199,2013-07-19,31.0,23.9,36.1,1.8,0.0,237.0,22.8,,1009.9,,2013-07-19,2004.0
200,2013-07-20,26.6,22.2,31.1,1.8,0.0,,11.5,,1010.2,,2013-07-20,3655.0
201,2013-07-21,26.2,21.7,31.7,0.0,0.0,,12.5,,1012.1,,2013-07-21,3545.0
202,2013-07-22,26.7,21.7,32.2,0.3,0.0,,11.8,,1008.4,,2013-07-22,2734.0
203,2013-07-23,22.9,17.8,26.7,0.0,0.0,340.0,18.4,,1008.7,,2013-07-23,2671.0
204,2013-07-24,19.5,16.1,22.8,0.0,0.0,47.0,18.4,,1016.3,,2013-07-24,2663.0
205,2013-07-25,21.5,13.9,27.8,0.0,0.0,,5.4,,1017.6,,2013-07-25,2810.0
206,2013-07-26,21.2,18.3,23.3,2.3,0.0,201.0,16.4,,1014.3,,2013-07-26,2157.0
207,2013-07-27,17.0,13.3,20.0,0.0,0.0,299.0,17.7,,1012.0,,2013-07-27,3334.0
208,2013-07-28,16.6,12.8,21.7,0.0,0.0,263.0,16.3,,1013.5,,2013-07-28,3349.0
209,2013-07-29,19.2,13.9,24.4,0.0,0.0,333.0,12.9,,1019.2,,2013-07-29,3108.0
210,2013-07-30,20.3,15.6,23.3,0.3,0.0,,9.5,,1020.4,,2013-07-30,2412.0
211,2013-07-31,20.9,17.2,23.3,6.6,0.0,,6.8,,,,2013-07-31,2294.0
212,2013-08-01,22.2,15.6,28.3,0.0,0.0,,11.6,,1014.2,,2013-08-01,3568.0
213,2013-08-02,22.9,18.3,30.0,9.1,0.0,,12.0,,,,2013-08-02,3394.0
214,2013-08-03,23.1,18.3,26.7,0.0,0.0,,14.8,,1016.0,,2013-08-03,5959.0
215,2013-08-04,20.2,15.6,23.9,0.0,0.0,,10.7,,1020.6,,2013-08-04,5487.0
216,2013-08-05,20.4,17.2,24.4,0.3,0.0,166.0,12.2,,1015.8,,2013-08-05,3381.0
217,2013-08-06,23.9,20.0,29.4,0.0,0.0,207.0,15.3,,1010.7,,2013-08-06,3913.0
218,2013-08-07,25.8,20.0,32.8,0.0,0.0,,17.1,,1009.5,,2013-08-07,3264.0
219,2013-08-08,22.5,20.0,26.1,0.0,0.0,44.0,17.8,,1014.6,,2013-08-08,4396.0
220,2013-08-09,23.6,16.7,28.9,0.0,0.0,,9.0,,1015.0,,2013-08-09,4975.0
221,2013-08-10,23.7,20.0,27.2,0.0,0.0,44.0,12.2,,1018.2,,2013-08-10,7148.0
222,2013-08-11,23.5,17.2,28.9,0.0,0.0,,8.0,,1018.3,,2013-08-11,5730.0
223,2013-08-12,24.0,20.0,29.4,9.1,0.0,,12.4,,,,2013-08-12,3983.0
224,2013-08-13,19.5,16.1,21.7,0.0,0.0,16.0,19.2,,,,2013-08-13,4724.0
225,2013-08-14,18.3,14.4,21.7,0.0,0.0,,11.6,,1021.6,,2013-08-14,4726.0
226,2013-08-15,19.2,13.3,23.9,0.0,0.0,,8.5,,1020.5,,2013-08-15,4811.0
227,2013-08-16,21.7,14.4,27.8,0.0,0.0,,9.0,,1020.5,,2013-08-16,6132.0
228,2013-08-17,22.4,15.6,26.7,0.0,0.0,,9.7,,1022.1,,2013-08-17,8299.0
229,2013-08-18,22.9,16.7,27.8,0.0,0.0,,8.3,,1020.6,,2013-08-18,7798.0
230,2013-08-19,24.1,17.2,30.6,0.0,0.0,,7.0,,1018.1,,2013-08-19,5709.0
231,2013-08-20,26.0,20.0,31.1,0.0,0.0,209.0,12.1,,1017.6,,2013-08-20,5921.0
232,2013-08-21,27.1,21.1,32.8,2.0,0.0,211.0,15.1,,,,2013-08-21,5722.0
233,2013-08-22,22.5,18.9,25.6,9.4,0.0,,11.7,,1017.2,,2013-08-22,3856.0
234,2013-08-23,22.7,17.8,27.8,0.0,0.0,,12.5,,1020.1,,2013-08-23,7072.0
235,2013-08-24,24.4,17.8,30.6,0.0,0.0,,9.5,,1022.6,,2013-08-24,9811.0
236,2013-08-25,26.1,20.0,32.2,0.0,0.0,205.0,15.8,,1022.0,,2013-08-25,8272.0
237,2013-08-26,27.2,21.1,33.3,0.0,0.0,224.0,15.8,,1018.1,,2013-08-26,5887.0
238,2013-08-27,29.7,25.0,35.6,0.0,0.0,233.0,19.2,,1012.6,,2013-08-27,5109.0
239,2013-08-28,25.6,21.7,28.9,0.0,0.0,351.0,15.6,,,,2013-08-28,5335.0
240,2013-08-29,25.1,20.6,30.6,0.0,0.0,,8.1,,1016.4,,2013-08-29,5828.0
241,2013-08-30,27.0,22.2,35.6,12.7,0.0,,11.3,,,,2013-08-30,5191.0
242,2013-08-31,22.7,21.1,25.0,21.3,0.0,,11.8,,,,2013-08-31,5107.0
243,2013-09-01,24.5,20.0,29.4,0.5,0.0,,9.4,,1007.4,,2013-09-01,9804.0
244,2013-09-02,21.4,16.7,25.6,0.0,0.0,17.0,14.5,,,,2013-09-02,9101.0
245,2013-09-03,19.8,14.4,24.4,0.0,0.0,,7.8,,1016.6,,2013-09-03,5951.0
246,2013-09-04,21.8,15.0,29.4,0.0,0.0,,10.9,,1018.5,,2013-09-04,6022.0
247,2013-09-05,21.3,17.8,23.3,0.0,0.0,51.0,15.7,,1022.1,,2013-09-05,5956.0
248,2013-09-06,23.0,16.7,29.4,0.0,0.0,,9.6,,1020.3,,2013-09-06,7186.0
249,2013-09-07,25.0,20.0,30.6,0.0,0.0,218.0,12.3,,1013.9,,2013-09-07,8650.0
250,2013-09-08,23.7,21.1,25.6,0.0,0.0,61.0,19.2,,1014.5,,2013-09-08,6403.0
251,2013-09-09,27.6,20.6,34.4,0.0,0.0,186.0,14.7,,1011.4,,2013-09-09,5618.0
252,2013-09-10,30.6,25.6,35.6,0.0,0.0,234.0,20.2,,1013.5,,2013-09-10,5612.0
253,2013-09-11,27.6,23.9,33.9,1.3,0.0,,11.8,,1015.0,,2013-09-11,5530.0
254,2013-09-12,23.2,17.2,28.9,0.5,0.0,,14.9,,1014.5,,2013-09-12,6090.0
255,2013-09-13,16.1,11.7,19.4,0.0,0.0,6.0,22.7,,1020.0,,2013-09-13,5992.0
256,2013-09-14,16.4,10.0,22.8,0.0,0.0,,10.2,,1020.0,,2013-09-14,8953.0
257,2013-09-15,15.7,14.4,16.7,8.9,0.0,,8.7,,1017.3,,2013-09-15,1606.0
258,2013-09-16,15.6,12.8,17.8,0.0,0.0,,19.9,,1025.5,,2013-09-16,5358.0
259,2013-09-17,16.6,11.1,21.7,0.0,0.0,,13.6,,1024.7,,2013-09-17,6121.0
260,2013-09-18,20.9,16.7,27.8,19.1,0.0,165.0,14.1,,,,2013-09-18,4292.0
261,2013-09-19,23.9,21.1,28.9,11.4,0.0,,16.1,,1011.7,,2013-09-19,4770.0
262,2013-09-20,21.2,14.4,25.0,1.0,0.0,248.0,18.0,,1008.9,,2013-09-20,6560.0
263,2013-09-21,15.5,10.0,20.0,0.0,0.0,323.0,15.8,,1011.1,,2013-09-21,8839.0
264,2013-09-22,14.2,9.4,19.4,0.0,0.0,32.0,10.9,,1016.2,,2013-09-22,7808.0
265,2013-09-23,15.1,9.4,20.0,0.0,0.0,108.0,11.3,,1018.3,,2013-09-23,5934.0
266,2013-09-24,16.3,10.6,21.7,0.0,0.0,,14.2,,1016.1,,2013-09-24,6400.0
267,2013-09-25,17.4,12.8,21.7,0.0,0.0,,10.1,,1014.0,,2013-09-25,6356.0
268,2013-09-26,18.7,12.8,24.4,0.0,0.0,,8.2,,1017.0,,2013-09-26,6742.0
269,2013-09-27,20.3,13.9,27.2,0.0,0.0,,10.6,,1019.3,,2013-09-27,7875.0
270,2013-09-28,22.1,14.4,29.4,1.5,0.0,168.0,17.8,,1015.6,,2013-09-28,10573.0
271,2013-09-29,17.0,11.1,20.0,4.8,0.0,,14.2,,,,2013-09-29,7819.0
272,2013-09-30,17.2,10.0,23.9,0.0,0.0,,6.9,,1014.1,,2013-09-30,7109.0
273,2013-10-01,20.6,16.7,26.1,0.0,0.0,210.0,18.6,,1013.1,,2013-10-01,6875.0
274,2013-10-02,21.2,17.8,25.0,0.0,0.0,70.0,12.7,,1016.5,,2013-10-02,7180.0
275,2013-10-03,20.9,17.8,25.6,33.3,0.0,,11.0,,,,2013-10-03,4845.0
276,2013-10-04,21.2,18.9,24.4,0.0,0.0,,11.0,,,,2013-10-04,7400.0
277,2013-10-05,22.2,18.3,27.8,10.7,0.0,,11.7,,1010.9,,2013-10-05,5986.0
278,2013-10-06,13.7,8.3,19.4,2.5,0.0,242.0,17.2,,1007.3,,2013-10-06,5821.0
279,2013-10-07,12.9,7.2,20.0,0.0,0.0,,15.0,,1013.0,,2013-10-07,6042.0
280,2013-10-08,16.7,9.4,24.4,0.0,0.0,,8.4,,1020.7,,2013-10-08,7022.0
281,2013-10-09,16.3,11.1,21.1,0.0,0.0,,8.5,,1022.3,,2013-10-09,7141.0
282,2013-10-10,17.1,10.6,24.4,0.0,0.0,,5.7,,1019.9,,2013-10-10,7860.0
283,2013-10-11,18.6,13.3,25.0,0.0,0.0,,10.9,,1016.7,,2013-10-11,9269.0
284,2013-10-12,18.4,11.1,23.3,0.0,0.0,207.0,14.0,,1016.0,,2013-10-12,8500.0
285,2013-10-13,13.1,7.8,18.3,0.0,0.0,,8.5,,1026.7,,2013-10-13,8966.0
286,2013-10-14,13.0,7.2,17.2,0.0,0.0,,12.3,,1026.7,,2013-10-14,7469.0
287,2013-10-15,14.9,10.6,18.3,3.0,0.0,170.0,15.8,,1013.4,,2013-10-15,5271.0
288,2013-10-16,10.7,8.3,12.2,0.0,0.0,247.0,17.6,,1012.4,,2013-10-16,5539.0
289,2013-10-17,9.9,6.1,12.2,4.8,0.0,,13.0,,1011.9,,2013-10-17,3562.0
290,2013-10-18,7.8,5.6,10.0,0.0,0.0,242.0,13.6,,1013.3,,2013-10-18,5080.0
291,2013-10-19,8.9,6.1,12.2,0.3,0.0,238.0,16.8,,1011.2,,2013-10-19,5132.0
292,2013-10-20,11.3,4.4,18.3,0.8,0.0,,13.3,,1009.9,,2013-10-20,4845.0
293,2013-10-21,8.2,2.2,12.8,1.3,0.0,261.0,17.4,,,,2013-10-21,4821.0
294,2013-10-22,2.8,-0.6,5.0,2.5,0.0,,9.0,,1015.4,,2013-10-22,3814.0
295,2013-10-23,3.7,0.0,7.8,0.0,0.0,292.0,15.1,,,,2013-10-23,4169.0
296,2013-10-24,4.2,0.6,6.7,0.0,0.0,295.0,16.4,,1021.5,,2013-10-24,4301.0
297,2013-10-25,5.0,-1.7,11.1,0.0,0.0,,16.6,,1026.4,,2013-10-25,4708.0
298,2013-10-26,8.3,3.3,13.3,0.0,0.0,,23.4,,1014.9,,2013-10-26,4146.0
299,2013-10-27,6.8,0.0,13.3,0.0,0.0,,11.4,,1017.5,,2013-10-27,3855.0
300,2013-10-28,7.9,2.2,12.8,0.0,0.0,,14.9,,,,2013-10-28,4551.0
301,2013-10-29,9.6,6.1,13.9,0.0,0.0,101.0,12.0,,1025.8,,2013-10-29,4984.0
302,2013-10-30,12.4,8.3,17.2,40.4,0.0,,9.2,,,,2013-10-30,3860.0
303,2013-10-31,15.9,7.8,18.3,45.0,0.0,221.0,17.0,,,,2013-10-31,1681.0
304,2013-11-01,8.2,6.7,9.4,2.3,0.0,261.0,22.4,,1001.8,,2013-11-01,4102.0
305,2013-11-02,6.3,3.3,8.9,0.0,0.0,295.0,11.9,,1013.8,,2013-11-02,3218.0
306,2013-11-03,6.7,1.1,11.7,0.0,0.0,,8.3,,1024.8,,2013-11-03,4054.0
307,2013-11-04,10.3,6.7,14.4,0.0,0.0,166.0,20.4,,1023.2,,2013-11-04,4871.0
308,2013-11-05,12.0,10.6,13.3,0.5,0.0,178.0,14.9,,1022.2,,2013-11-05,4640.0
309,2013-11-06,9.7,2.2,13.9,26.2,0.0,243.0,22.6,,1014.1,,2013-11-06,2612.0
310,2013-11-07,2.8,-0.6,7.2,0.0,0.0,267.0,14.6,,1023.8,,2013-11-07,4080.0
311,2013-11-08,4.6,-2.2,9.4,0.0,0.0,,13.9,,1023.9,,2013-11-08,4459.0
312,2013-11-09,10.5,5.6,15.0,0.0,0.0,245.0,28.7,,1014.1,,2013-11-09,4972.0
313,2013-11-10,5.8,1.1,10.0,0.0,0.0,,15.0,,1025.1,,2013-11-10,3850.0
314,2013-11-11,4.0,-3.9,8.9,5.1,0.0,295.0,20.1,,,,2013-11-11,2273.0
315,2013-11-12,-2.3,-5.6,1.1,0.0,0.0,306.0,18.1,,1038.1,,2013-11-12,2960.0
316,2013-11-13,-0.9,-7.2,5.0,0.0,0.0,225.0,22.4,,1031.5,,2013-11-13,3133.0
317,2013-11-14,4.7,-1.1,10.0,0.0,0.0,210.0,23.4,,1018.3,,2013-11-14,3598.0
318,2013-11-15,6.6,3.3,10.0,0.0,0.0,202.0,17.2,,1015.5,,2013-11-15,4098.0
319,2013-11-16,11.0,6.1,16.1,10.7,0.0,177.0,23.7,,1009.0,,2013-11-16,2101.0
320,2013-11-17,14.2,5.6,20.6,20.6,0.0,220.0,33.8,,,,2013-11-17,1420.0
321,2013-11-18,4.1,-1.1,6.7,0.0,0.0,282.0,25.6,,1016.1,,2013-11-18,3269.0
322,2013-11-19,1.4,-3.3,5.6,0.0,0.0,,9.4,,1027.7,,2013-11-19,3567.0
323,2013-11-20,3.6,-0.6,6.7,5.8,0.0,,13.1,,1024.1,,2013-11-20,3336.0
324,2013-11-21,8.0,5.0,11.1,2.0,0.0,189.0,9.8,,,,2013-11-21,3173.0
325,2013-11-22,2.9,-2.8,6.7,1.3,0.0,335.0,16.2,,1028.9,,2013-11-22,3094.0
326,2013-11-23,-4.9,-9.4,-2.2,0.0,0.0,319.0,24.4,,1035.9,,2013-11-23,1350.0
327,2013-11-24,-6.9,-11.7,-2.8,0.0,0.0,261.0,14.6,,1038.0,,2013-11-24,950.0
328,2013-11-25,-2.2,-5.6,0.0,0.3,0.0,218.0,21.4,,1023.6,,2013-11-25,2159.0
329,2013-11-26,-1.0,-8.3,2.8,0.0,0.0,279.0,18.1,,1019.3,,2013-11-26,2715.0
330,2013-11-27,-5.9,-10.0,-1.7,0.0,0.0,311.0,19.7,,1024.1,,2013-11-27,1936.0
331,2013-11-28,-2.4,-5.0,1.1,0.0,0.0,249.0,15.2,,1026.7,,2013-11-28,597.0
332,2013-11-29,-1.9,-7.2,2.8,0.0,0.0,,8.9,,1035.5,,2013-11-29,1282.0
333,2013-11-30,4.2,-1.1,10.6,0.0,0.0,194.0,14.7,,1023.5,,2013-11-30,2141.0
334,2013-12-01,2.5,-1.1,6.7,0.0,0.0,,8.1,,,,2013-12-01,1396.0
335,2013-12-02,3.4,0.6,6.1,2.3,0.0,,10.2,,1012.1,,2013-12-02,3248.0
336,2013-12-03,6.9,2.8,10.6,0.0,0.0,,12.5,,,,2013-12-03,3536.0
337,2013-12-04,10.8,5.6,13.9,0.3,0.0,172.0,17.3,,,,2013-12-04,3889.0
338,2013-12-05,-1.8,-5.6,5.6,0.0,0.0,264.0,23.4,,1016.9,,2013-12-05,2853.0
339,2013-12-06,-7.0,-10.6,-5.6,0.0,0.0,311.0,15.0,,1029.6,,2013-12-06,2338.0
340,2013-12-07,-9.5,-13.3,-6.1,0.0,0.0,,10.1,,1038.6,,2013-12-07,1067.0
341,2013-12-08,-5.4,-8.9,-3.3,3.0,51.0,,13.6,,1026.5,,2013-12-08,488.0
342,2013-12-09,-7.8,-16.7,-3.3,0.0,51.0,257.0,22.9,,1020.7,,2013-12-09,1317.0
343,2013-12-10,-10.7,-17.2,-5.6,0.0,25.0,243.0,22.6,,1022.8,,2013-12-10,1270.0
344,2013-12-11,-9.8,-17.2,-6.1,0.8,51.0,282.0,15.3,,1031.3,,2013-12-11,1207.0
345,2013-12-12,-12.1,-19.4,-6.1,0.0,25.0,238.0,17.2,,1030.9,,2013-12-12,1241.0
346,2013-12-13,-4.4,-9.4,-0.6,1.5,51.0,,8.2,,,,2013-12-13,1858.0
347,2013-12-14,-1.5,-5.6,-1.1,7.4,127.0,39.0,18.3,,,,2013-12-14,346.0
348,2013-12-15,-9.1,-11.1,-4.4,0.0,127.0,268.0,18.8,,1018.2,,2013-12-15,432.0
349,2013-12-16,-8.4,-11.1,-5.6,1.0,127.0,,7.0,,,,2013-12-16,1255.0
350,2013-12-17,-4.0,-8.9,1.1,0.5,127.0,256.0,19.9,,,,2013-12-17,1647.0
351,2013-12-18,-3.5,-8.9,1.1,0.0,102.0,225.0,18.8,,1018.0,,2013-12-18,1985.0
352,2013-12-19,2.8,1.1,6.1,1.5,51.0,,8.4,,1012.3,,2013-12-19,2381.0
353,2013-12-20,2.0,0.6,2.8,4.3,25.0,,12.2,,1008.9,,2013-12-20,1632.0
354,2013-12-21,1.1,0.0,2.2,9.1,0.0,,13.9,,,,2013-12-21,704.0
355,2013-12-22,-0.1,-3.9,2.2,2.3,0.0,321.0,17.4,,1010.0,,2013-12-22,635.0
356,2013-12-23,-9.3,-17.8,-2.8,0.0,0.0,259.0,21.9,,1028.2,,2013-12-23,1086.0
357,2013-12-24,-13.1,-18.3,-7.8,0.0,0.0,,14.2,,1034.5,,2013-12-24,389.0
358,2013-12-25,-4.5,-7.8,-2.8,1.8,25.0,212.0,17.3,,1024.5,,2013-12-25,125.0
359,2013-12-26,-3.3,-9.4,2.2,0.0,0.0,230.0,17.2,,1024.1,,2013-12-26,785.0
360,2013-12-27,2.5,-3.3,7.2,0.0,0.0,219.0,15.2,,1023.5,,2013-12-27,1594.0
361,2013-12-28,5.6,1.1,10.6,0.0,0.0,213.0,19.8,,1016.5,,2013-12-28,1899.0
362,2013-12-29,-1.4,-11.1,3.9,0.0,0.0,297.0,20.1,,,,2013-12-29,625.0
363,2013-12-30,-12.3,-16.1,-9.4,1.0,25.0,,10.9,,,,2013-12-30,933.0
364,2013-12-31,,-16.1,-10.0,2.3,76.0,,,,,,2013-12-31,512.0
365,2014-01-01,-6.2,-10.0,-5.0,5.8,152.0,52.0,20.0,,,,2014-01-01,123.0
366,2014-01-02,-8.3,-15.6,-5.6,6.4,254.0,12.0,24.0,,,,2014-01-02,112.0
367,2014-01-03,-12.6,-20.0,-6.7,0.0,229.0,208.0,17.8,,1027.3,,2014-01-03,6.0
368,2014-01-04,-2.7,-6.7,0.6,6.6,254.0,,21.2,,,,2014-01-04,205.0
369,2014-01-05,,-17.8,-0.6,12.2,330.0,,,,,,2014-01-05,33.0
370,2014-01-06,-23.6,-26.1,-17.8,0.0,305.0,271.0,28.8,,1025.1,,2014-01-06,1.0
373,2014-01-09,-9.3,-17.2,-1.7,0.3,254.0,,7.9,,1030.7,,2014-01-09,860.0
374,2014-01-10,1.6,-1.7,5.6,27.4,127.0,170.0,15.3,,1013.1,,2014-01-10,823.0
375,2014-01-11,2.2,-0.6,5.0,3.8,76.0,256.0,19.7,,1001.2,,2014-01-11,829.0
376,2014-01-12,2.0,-1.7,6.1,0.0,51.0,204.0,24.1,,1008.5,,2014-01-12,996.0
377,2014-01-13,4.6,-2.2,8.9,0.0,25.0,237.0,20.5,,1003.7,,2014-01-13,2645.0
378,2014-01-14,-1.5,-5.6,1.7,0.3,25.0,223.0,24.6,,1007.7,,2014-01-14,2149.0
379,2014-01-15,-7.4,-8.9,-5.6,0.0,25.0,264.0,18.1,,1017.4,,2014-01-15,1734.0
380,2014-01-16,-2.5,-6.7,1.7,0.3,25.0,216.0,25.7,,,,2014-01-16,1716.0
381,2014-01-17,-8.8,-10.6,-6.1,0.8,51.0,265.0,18.7,,1012.7,,2014-01-17,1427.0
382,2014-01-18,-8.8,-12.2,-6.1,3.6,76.0,,12.1,,1012.7,,2014-01-18,414.0
383,2014-01-19,-4.0,-12.2,3.9,0.0,25.0,231.0,23.0,,1007.1,,2014-01-19,562.0
384,2014-01-20,-0.6,-6.1,3.3,3.6,102.0,,15.3,,,,2014-01-20,1208.0
385,2014-01-21,-13.1,-17.2,-6.1,3.6,152.0,321.0,21.8,,1024.7,,2014-01-21,877.0
386,2014-01-22,-13.7,-17.2,-9.4,0.3,127.0,242.0,18.3,,,,2014-01-22,923.0
387,2014-01-23,-16.2,-20.0,-11.7,0.0,127.0,287.0,21.7,,1033.1,,2014-01-23,924.0
388,2014-01-24,-11.7,-21.1,-2.8,0.8,127.0,216.0,29.0,,1019.6,,2014-01-24,896.0
389,2014-01-25,-6.7,-14.4,0.6,0.3,102.0,287.0,27.5,,1004.8,,2014-01-25,434.0
390,2014-01-26,-7.3,-14.4,0.0,5.1,178.0,232.0,23.0,,,,2014-01-26,329.0
391,2014-01-27,-18.4,-21.7,-14.4,0.0,178.0,280.0,24.1,,1025.3,,2014-01-27,406.0
392,2014-01-28,-19.4,-23.9,-15.6,0.0,127.0,250.0,16.2,,1031.1,,2014-01-28,451.0
393,2014-01-29,-10.9,-17.2,-5.0,0.0,127.0,224.0,18.5,,1023.6,,2014-01-29,1072.0
394,2014-01-30,-3.2,-7.2,0.6,0.8,102.0,203.0,27.9,,1011.5,,2014-01-30,1351.0
395,2014-01-31,-5.1,-7.2,-1.7,0.3,76.0,,7.4,,1019.9,,2014-01-31,1570.0
396,2014-02-01,-2.3,-5.6,0.0,10.4,178.0,,12.0,,1015.7,,2014-02-01,242.0
397,2014-02-02,-7.8,-14.4,-5.0,0.0,178.0,,11.8,,1025.0,,2014-02-02,401.0
398,2014-02-03,-11.3,-17.2,-5.0,0.0,178.0,,7.1,,1029.7,,2014-02-03,1212.0
399,2014-02-04,-7.1,-12.2,-3.9,2.0,203.0,,9.8,,1028.1,,2014-02-04,1208.0
400,2014-02-05,-5.7,-12.8,-3.9,9.4,330.0,357.0,23.3,,,,2014-02-05,509.0
401,2014-02-06,-15.7,-18.9,-11.1,0.0,305.0,252.0,17.4,,1032.0,,2014-02-06,735.0
402,2014-02-07,-15.3,-20.0,-11.7,0.0,279.0,235.0,17.0,,1030.9,,2014-02-07,735.0
403,2014-02-08,-10.9,-14.4,-8.9,2.5,330.0,,7.6,,,,2014-02-08,300.0
404,2014-02-09,-9.7,-14.4,-6.7,0.0,330.0,286.0,12.6,,1023.4,,2014-02-09,338.0
405,2014-02-10,-14.8,-19.4,-10.6,0.0,305.0,298.0,12.5,,1031.1,,2014-02-10,882.0
406,2014-02-11,-14.4,-20.0,-8.9,0.0,305.0,,9.1,,1033.9,,2014-02-11,1075.0
407,2014-02-12,-10.3,-16.7,-4.4,0.0,279.0,,8.2,,1024.9,,2014-02-12,1281.0
408,2014-02-13,-4.6,-9.4,1.1,0.0,254.0,195.0,17.0,,,,2014-02-13,1389.0
409,2014-02-14,-8.0,-10.6,-5.6,0.0,254.0,294.0,15.6,,1009.0,,2014-02-14,1338.0
410,2014-02-15,-9.4,-14.4,-4.4,0.8,254.0,,9.9,,1018.4,,2014-02-15,728.0
411,2014-02-16,-5.2,-7.8,-2.2,0.0,229.0,346.0,14.9,,1021.6,,2014-02-16,530.0
412,2014-02-17,-4.3,-5.6,-1.7,10.4,356.0,,17.4,,1015.6,,2014-02-17,475.0
413,2014-02-18,1.9,-5.0,7.2,0.0,305.0,,18.9,,1010.1,,2014-02-18,1399.0
414,2014-02-19,2.9,0.0,7.2,0.0,229.0,,12.5,,,,2014-02-19,2235.0
415,2014-02-20,3.5,1.7,10.6,24.9,152.0,,20.2,,,,2014-02-20,1005.0
416,2014-02-21,0.4,-2.2,2.8,0.3,127.0,243.0,38.4,,1003.9,,2014-02-21,1378.0
417,2014-02-22,-1.7,-5.0,1.7,0.0,102.0,260.0,17.7,,1015.9,,2014-02-22,1114.0
418,2014-02-23,-5.5,-8.9,-1.7,0.0,76.0,284.0,18.0,,1023.0,,2014-02-23,789.0
419,2014-02-24,-7.2,-10.6,-3.9,0.0,76.0,277.0,19.0,,1025.7,,2014-02-24,1539.0
420,2014-02-25,-8.1,-14.4,-4.4,0.0,76.0,283.0,18.7,,1024.2,,2014-02-25,1527.0
421,2014-02-26,-12.6,-17.2,-7.2,0.0,76.0,256.0,25.0,,,,2014-02-26,1139.0
422,2014-02-27,-12.0,-14.4,-7.2,0.0,76.0,315.0,22.5,,1018.3,,2014-02-27,1111.0
423,2014-02-28,-7.6,-14.4,-1.1,0.0,76.0,,14.3,,1021.5,,2014-02-28,1473.0
424,2014-03-01,-5.1,-11.1,0.0,3.8,127.0,,14.8,,1023.3,,2014-03-01,590.0
425,2014-03-02,-12.0,-15.6,-8.9,2.8,152.0,341.0,19.2,,1030.2,,2014-03-02,329.0
426,2014-03-03,-12.2,-17.2,-6.7,0.0,127.0,,9.8,,1033.2,,2014-03-03,963.0
427,2014-03-04,-7.2,-11.1,-2.8,0.0,102.0,,,,1026.4,,2014-03-04,1521.0
428,2014-03-05,-5.4,-7.2,-4.4,3.0,152.0,55.0,20.6,,1030.0,,2014-03-05,910.0
429,2014-03-06,-4.7,-8.9,0.6,0.0,127.0,,11.6,,1026.9,,2014-03-06,1614.0
430,2014-03-07,1.3,-6.7,8.3,0.0,76.0,,11.4,,1016.0,,2014-03-07,2522.0
431,2014-03-08,-1.3,-5.0,3.9,1.0,76.0,,18.3,,1022.1,,2014-03-08,827.0
432,2014-03-09,,-6.1,5.6,0.0,51.0,,,,,,2014-03-09,1104.0
433,2014-03-10,8.1,5.0,12.2,0.0,0.0,238.0,22.2,,1006.6,,2014-03-10,4060.0
